dt,angle,angle_dt,pwm,pos,pos_dt
0.004999999888241291,2.799123764038086,0.08639899641275406,5.0,0.0011486448347568512,0.06381358206272125
0.006000000052154064,2.799812078475952,0.09465799480676651,5.0,0.0011486448347568512,0.0
0.006000000052154064,2.8003311157226562,0.1101129949092865,5.0,0.0011486448347568512,0.0
0.004999999888241291,2.801208734512329,0.12157099694013596,5.0,0.001276272116228938,0.0
0.006000000052154064,2.802233934402466,0.13595999777317047,5.0,0.001276272116228938,0.0
0.004999999888241291,2.8034260272979736,0.13782499730587006,5.0,0.001276272116228938,0.0
0.006000000052154064,2.804737091064453,0.15128099918365479,5.0,0.0014038992812857032,0.06381358206272125
0.004999999888241291,2.8056955337524414,0.15314699709415436,5.0,0.0014038992812857032,0.0
0.006000000052154064,2.8071093559265137,0.16420499980449677,5.0,0.0014038992812857032,0.0
0.004999999888241291,2.8088395595550537,0.15767699480056763,5.0,0.0016591536113992333,0.0
0.006000000052154064,2.8107028007507324,0.16340599954128265,5.0,0.0016591536113992333,0.0
0.004999999888241291,2.8122482299804688,0.16433799266815186,5.0,0.0017867807764559984,0.0
0.006000000052154064,2.8131868839263916,0.16753599047660828,5.0,0.0019144080579280853,0.06381363421678543
0.004999999888241291,2.8146235942840576,0.17233198881149292,5.0,0.0019144080579280853,0.0
0.006000000052154064,2.8161203861236572,0.18165799975395203,5.0,0.0020420353394001722,0.0
0.004999999888241291,2.817596197128296,0.17406399548053741,5.0,0.002297289902344346,0.0
0.006000000052154064,2.818659543991089,0.18245799839496613,5.0,0.002297289902344346,0.0
0.004999999888241291,2.82023286819458,0.18325699865818024,5.0,0.002297289902344346,0.0
0.006000000052154064,2.8218655586242676,0.1861879974603653,5.0,0.002552544232457876,0.0
0.004999999888241291,2.823270320892334,0.1819249987602234,5.0,0.0026801712810993195,0.0
0.006000000052154064,2.8245465755462646,0.19058498740196228,5.0,0.0026801712810993195,0.0
0.006000000052154064,2.825291156768799,0.18672099709510803,5.0,0.0029354258440434933,0.0
0.004999999888241291,2.8264973163604736,0.19324898719787598,5.0,0.0030630528926849365,0.0
0.006000000052154064,2.8277416229248047,0.194582000374794,5.0,0.0030630528926849365,0.0
0.004999999888241291,2.8288469314575195,0.1971130073070526,5.0,0.0031906799413263798,0.06381352245807648
0.006000000052154064,2.829885482788086,0.19165098667144775,5.0,0.0034459345042705536,0.06381363421678543
