timestamp,dt,angle,angle_dt,pwm,pos,pos_dt
1757478416.7625177,0.051,2.8171,-0.0648,-15.0,0.0008,-0.0638
1757478416.8159473,0.051,2.7991,-0.1795,-15.0,-0.0037,-0.0638
1757478416.8575892,0.051,2.7761,-0.3595,-15.0,-0.0119,-0.3829
1757478416.9062958,0.051,2.7546,-0.3727,-15.0,-0.0217,-0.1914
1757478416.9554899,0.052,2.7368,-0.2905,-15.0,-0.0324,-0.1276
1757478417.0042038,0.051,2.7306,-0.0956,-15.0,-0.0439,-0.2553
1757478417.052621,0.051,2.7452,0.312,0.0,-0.0522,-0.1276
1757478417.1012416,0.051,2.7814,0.233,0.0,-0.0556,0.0
1757478417.1500149,0.051,2.7988,0.3239,0.0,-0.056,0.0
1757478417.1989083,0.051,2.8139,0.3128,0.0,-0.056,0.0
1757478417.296229,0.052,2.824,0.163,0.0,-0.056,0.0
1757478417.3450108,0.051,2.8244,-0.0411,0.0,-0.056,0.0
1757478417.3937798,0.051,2.8164,-0.1833,0.0,-0.056,0.0
1757478417.442526,0.051,2.805,-0.2079,0.0,-0.056,0.0
1757478417.4912841,0.051,2.7964,-0.1266,0.0,-0.056,0.0
1757478417.5399957,0.051,2.7942,0.0071,0.0,-0.056,0.0
1757478417.5888014,0.051,2.7979,0.1102,0.0,-0.056,0.0
1757478417.637613,0.051,2.8043,0.131,0.0,-0.056,0.0
1757478417.6862822,0.051,2.8086,0.0756,0.0,-0.056,0.0
1757478417.7350316,0.051,2.809,-0.0129,0.0,-0.056,0.0
1757478417.78379,0.051,2.8056,-0.0769,0.0,-0.056,0.0
1757478417.8325977,0.05,2.8011,-0.0825,0.0,-0.056,0.0
1757478417.8808103,0.052,2.7982,-0.0336,0.0,-0.056,0.0
1757478417.9296079,0.05,2.7985,0.0304,0.0,-0.056,0.0
1757478417.9787726,0.051,2.8008,0.0592,0.0,-0.056,0.0
1757478418.0276299,0.051,2.8033,0.045,0.0,-0.056,0.0
1757478418.0762568,0.051,2.8039,0.0054,0.0,-0.056,0.0
1757478418.1250305,0.051,2.8024,-0.0356,0.0,-0.056,0.0
1757478418.1737542,0.051,2.8002,-0.043,0.0,-0.056,0.0
1757478418.222547,0.051,2.7987,-0.0179,0.0,-0.056,0.0
1757478418.2713213,0.051,2.7989,0.0151,0.0,-0.056,0.0
1757478418.3686717,0.051,2.8003,0.029,0.0,-0.056,0.0
