timestamp,dt,angle,angle_dt,pwm,pos,pos_dt
1757478273.2159708,0.05,2.8118,-0.1265,-20.0,-0.0003,-0.1276
1757478273.2632105,0.052,2.7883,-0.2056,-20.0,-0.0071,-0.2553
1757478273.3116276,0.051,2.7641,-0.3546,-20.0,-0.0188,-0.2553
1757478273.3599052,0.051,2.7405,-0.4297,-20.0,-0.0327,-0.2553
1757478273.4087143,0.052,2.7209,-0.4155,-20.0,-0.0479,-0.3191
1757478273.4578784,0.051,2.7041,-0.3393,-20.0,-0.0636,-0.3191
1757478273.506161,0.051,2.7122,0.222,0.0,-0.0748,-0.1276
1757478273.5548534,0.051,2.7553,0.3265,0.0,-0.08,-0.0638
1757478273.6036952,0.051,2.7898,0.6362,0.0,-0.0805,0.0
1757478273.701045,0.051,2.8225,0.7103,0.0,-0.0804,0.0
1757478273.748718,0.051,2.8502,0.4804,0.0,-0.0804,0.0
1757478273.7986376,0.052,2.8584,0.0406,0.0,-0.0804,0.0
1757478273.8473933,0.051,2.8452,-0.3574,0.0,-0.0804,0.0
1757478273.896144,0.051,2.8198,-0.5335,0.0,-0.0804,0.0
1757478273.9449394,0.051,2.794,-0.4456,0.0,-0.0804,0.0
1757478273.9936914,0.051,2.7812,-0.1512,0.0,-0.0804,0.0
1757478274.042382,0.051,2.7851,0.1843,0.0,-0.0804,0.0
1757478274.0911174,0.051,2.8008,0.3589,0.0,-0.0804,0.0
1757478274.1399899,0.05,2.8177,0.3278,0.0,-0.0804,0.0
1757478274.1888835,0.052,2.8278,0.1526,0.0,-0.0804,0.0
1757478274.237424,0.051,2.8266,-0.0857,0.0,-0.0804,0.0
1757478274.2861145,0.051,2.8165,-0.2266,0.0,-0.0804,0.0
1757478274.3349133,0.05,2.8042,-0.2355,0.0,-0.0804,0.0
1757478274.3836708,0.052,2.7959,-0.1109,0.0,-0.0804,0.0
1757478274.4324722,0.05,2.7958,0.057,0.0,-0.0804,0.0
1757478274.4807215,0.052,2.8023,0.1563,0.0,-0.0804,0.0
1757478274.5294578,0.05,2.8095,0.1308,0.0,-0.0804,0.0
1757478274.5787184,0.051,2.8128,0.0426,0.0,-0.0804,0.0
1757478274.6274452,0.051,2.8108,-0.0588,0.0,-0.0804,0.0
1757478274.6761553,0.051,2.8059,-0.1015,0.0,-0.0804,0.0
1757478274.7248962,0.051,2.8015,-0.0634,0.0,-0.0804,0.0
1757478274.8223853,0.051,2.8007,0.0095,0.0,-0.0804,0.0
1757478274.871154,0.051,2.8029,0.0603,0.0,-0.0804,0.0
1757478274.9199464,0.051,2.8058,0.0535,0.0,-0.0804,0.0
1757478274.9686756,0.052,2.8068,0.0089,0.0,-0.0804,0.0
1757478275.0174377,0.051,2.8054,-0.036,0.0,-0.0804,0.0
1757478275.066112,0.051,2.803,-0.0398,0.0,-0.0804,0.0
1757478275.1148844,0.051,2.8018,-0.0123,0.0,-0.0804,0.0
