timestamp,dt,angle,angle_dt,pwm,pos,pos_dt
1757478140.0696917,0.051,2.8153,0.0011,0.0,-0.0004,0.0
1757478140.1185927,0.051,2.8154,-0.001,0.0,-0.0004,0.0
1757478140.1671808,0.051,2.8154,-0.003,0.0,-0.0004,0.0
1757478140.2159216,0.051,2.8155,0.0009,0.0,-0.0004,0.0
1757478140.264711,0.051,2.8154,-0.0022,0.0,-0.0004,0.0
1757478140.313424,0.051,2.8153,0.0018,0.0,-0.0004,0.0
1757478140.3621757,0.051,2.8154,-0.0001,0.0,-0.0004,0.0
1757478140.4111686,0.051,2.8153,0.0025,0.0,-0.0004,0.0
1757478140.459261,0.051,2.8152,-0.0006,0.0,-0.0004,0.0
1757478140.5079882,0.051,2.8151,-0.001,0.0,-0.0004,0.0
1757478140.5571444,0.051,2.8151,0.0018,0.0,-0.0004,0.0
1757478140.6059082,0.051,2.8151,-0.0033,0.0,-0.0004,0.0
1757478140.6546805,0.051,2.8152,0.0002,0.0,-0.0004,0.0
1757478140.7033782,0.051,2.8151,0.0005,0.0,-0.0004,0.0
1757478140.7522328,0.051,2.8151,0.0018,0.0,-0.0004,0.0
1757478140.801019,0.051,2.8151,-0.0017,0.0,-0.0004,0.0
1757478140.8499177,0.051,2.8151,0.0009,0.0,-0.0004,0.0
1757478140.898474,0.051,2.815,-0.0026,0.0,-0.0004,0.0
1757478140.9471757,0.051,2.8149,0.0006,0.0,-0.0004,0.0
1757478140.9959352,0.051,2.8149,-0.0001,0.0,-0.0004,0.0
1757478141.0446885,0.051,2.8149,0.0001,0.0,-0.0004,0.0
1757478141.1421447,0.051,2.8149,-0.0015,0.0,-0.0004,0.0
1757478141.1909223,0.052,2.8149,0.0026,0.0,-0.0004,0.0
1757478141.2396417,0.051,2.815,0.0033,0.0,-0.0004,0.0
1757478141.2885966,0.051,2.8149,0.0021,0.0,-0.0004,0.0
1757478141.3371787,0.051,2.815,0.001,0.0,-0.0004,0.0
1757478141.3922808,0.051,2.8149,-0.0018,0.0,-0.0004,0.0
1757478141.4347038,0.051,2.8149,0.0015,0.0,-0.0004,0.0
1757478141.4830317,0.051,2.815,-0.0019,0.0,-0.0004,0.0
1757478141.5317357,0.051,2.815,0.0005,0.0,-0.0004,0.0
1757478141.5810292,0.051,2.8149,-0.0001,0.0,-0.0004,0.0
1757478141.629712,0.051,2.8149,-0.0026,0.0,-0.0004,0.0
1757478141.6784835,0.051,2.8149,0.0011,0.0,-0.0004,0.0
1757478141.7272453,0.051,2.815,0.0003,0.0,-0.0004,0.0
1757478141.7760677,0.051,2.8149,-0.0025,0.0,-0.0004,0.0
1757478141.8247278,0.051,2.815,0.0014,0.0,-0.0004,0.0
1757478141.8734674,0.051,2.815,0.0002,0.0,-0.0004,0.0
1757478141.9223604,0.051,2.8151,0.0013,0.0,-0.0004,0.0
1757478141.9709415,0.051,2.815,0.0027,0.0,-0.0004,0.0
1757478142.0196948,0.051,2.8151,0.0014,0.0,-0.0004,0.0
1757478142.068624,0.051,2.815,-0.0015,0.0,-0.0004,0.0
1757478142.1172223,0.051,2.8149,0.0001,0.0,-0.0004,0.0
1757478142.16603,0.051,2.815,-0.001,0.0,-0.0004,0.0
1757478142.2634852,0.051,2.8149,0.0002,0.0,-0.0004,0.0
1757478142.3122196,0.051,2.815,-0.0021,0.0,-0.0004,0.0
1757478142.3609939,0.051,2.8149,-0.0026,0.0,-0.0004,0.0
1757478142.4097426,0.051,2.8149,-0.0006,0.0,-0.0004,0.0
1757478142.4584973,0.051,2.8148,-0.0006,0.0,-0.0004,0.0
1757478142.5067449,0.051,2.8147,0.0002,0.0,-0.0004,0.0
1757478142.5555341,0.051,2.8146,-0.0031,0.0,-0.0004,0.0
1757478142.604814,0.051,2.8147,-0.0015,0.0,-0.0004,0.0
1757478142.6535347,0.051,2.8146,-0.0007,0.0,-0.0004,0.0
1757478142.7022252,0.051,2.8146,0.0006,0.0,-0.0004,0.0
1757478142.7509873,0.051,2.8145,0.0003,0.0,-0.0004,0.0
1757478142.7997456,0.051,2.8145,-0.0025,0.0,-0.0004,0.0
1757478142.8486607,0.051,2.8145,0.001,0.0,-0.0004,0.0
1757478142.8972564,0.051,2.8144,-0.001,0.0,-0.0004,0.0
1757478142.9459634,0.051,2.8146,0.0015,0.0,-0.0004,0.0
1757478142.9947164,0.051,2.8145,0.0007,0.0,-0.0004,0.0
1757478143.0435245,0.051,2.8145,-0.0011,0.0,-0.0004,0.0
1757478143.0921843,0.051,2.8146,0.0013,0.0,-0.0004,0.0
1757478143.1411483,0.051,2.8146,0.0002,0.0,-0.0004,0.0
1757478143.1897337,0.051,2.8146,0.0002,0.0,-0.0004,0.0
1757478143.2384648,0.051,2.8147,0.0011,0.0,-0.0004,0.0
1757478143.2872748,0.051,2.8147,0.0009,0.0,-0.0004,0.0
1757478143.393141,0.051,2.8147,-0.0014,0.0,-0.0004,0.0
1757478143.4335263,0.051,2.8147,-0.0023,0.0,-0.0004,0.0
1757478143.4822252,0.051,2.8147,-0.0001,0.0,-0.0004,0.0
1757478143.530529,0.051,2.8148,0.0009,0.0,-0.0004,0.0
1757478143.579291,0.051,2.8148,0.0005,0.0,-0.0004,0.0
1757478143.6287055,0.051,2.8148,-0.0002,0.0,-0.0004,0.0
1757478143.6772454,0.051,2.8148,-0.0013,0.0,-0.0004,0.0
1757478143.7259688,0.051,2.8149,-0.0015,0.0,-0.0004,0.0
1757478143.7747045,0.051,2.8149,-0.0009,0.0,-0.0004,0.0
1757478143.8237789,0.051,2.8149,-0.0005,0.0,-0.0004,0.0
1757478143.872185,0.051,2.8149,-0.003,0.0,-0.0004,0.0
1757478143.9209416,0.051,2.8149,0.0001,0.0,-0.0004,0.0
1757478143.969713,0.051,2.8149,0.0014,0.0,-0.0004,0.0
1757478144.0184598,0.051,2.8149,-0.0006,0.0,-0.0004,0.0
1757478144.067158,0.051,2.8147,0.0009,0.0,-0.0004,0.0
