dt,angle,angle_dt,pwm,pos,pos_dt
0.004999999888241291,2.843975305557251,0.20257499814033508,5.0,0.0017867807764559984,0.0
0.006000000052154064,2.8456530570983887,0.20603999495506287,5.0,0.0019144080579280853,0.06381363421678543
0.004999999888241291,2.8472843170166016,0.21216800808906555,5.0,0.0020420353394001722,0.06381363421678543
0.006000000052154064,2.8485419750213623,0.21883000433444977,5.0,0.002169662620872259,0.0
0.004999999888241291,2.849560499191284,0.23441798985004425,5.0,0.002169662620872259,0.0
0.006000000052154064,2.8504526615142822,0.24134600162506104,5.0,0.002424917183816433,0.0
0.006000000052154064,2.851954221725464,0.2494729906320572,5.0,0.002552544232457876,0.06381352245807648
0.004999999888241291,2.8533935546875,0.256401002407074,5.0,0.0026801712810993195,0.0
0.006000000052154064,2.854827404022217,0.2598649859428406,5.0,0.0026801712810993195,0.0
0.004999999888241291,2.855801820755005,0.2662599980831146,5.0,0.0029354258440434933,0.0
0.006000000052154064,2.857393980026245,0.26879099011421204,5.0,0.0030630528926849365,0.06381352245807648
0.004999999888241291,2.859260082244873,0.27385401725769043,5.0,0.0030630528926849365,0.0
0.004999999888241291,2.861121892929077,0.2691909968852997,5.0,0.0033183072227984667,0.1276271641254425
0.006000000052154064,2.862703323364258,0.26692599058151245,5.0,0.0034459345042705536,0.06381363421678543
0.006000000052154064,2.863673448562622,0.26759201288223267,5.0,0.0034459345042705536,0.0
0.004999999888241291,2.8650646209716797,0.26839199662208557,5.0,0.0035735617857426405,0.06381363421678543
0.006000000052154064,2.866521120071411,0.26612699031829834,5.0,0.0037011888343840837,0.06381352245807648
0.004999999888241291,2.867919683456421,0.26093101501464844,5.0,0.0037011888343840837,0.0
0.006000000052154064,2.8691811561584473,0.24880699813365936,5.0,0.0037011888343840837,0.0
0.004999999888241291,2.8699545860290527,0.24494299292564392,5.0,0.003956443630158901,0.06381363421678543
0.006000000052154064,2.871070623397827,0.23814800381660461,5.0,0.004084070213139057,0.06381329149007797
0.004999999888241291,2.8721718788146973,0.23108699917793274,5.0,0.004084070213139057,0.0
0.006000000052154064,2.873032569885254,0.21896299719810486,5.0,0.004084070213139057,0.0
0.004999999888241291,2.8740475177764893,0.20097699761390686,5.0,0.004211697727441788,0.0
0.006000000052154064,2.8745787143707275,0.19058498740196228,5.0,0.004211697727441788,0.0
0.004999999888241291,2.875124454498291,0.17059999704360962,5.0,0.004339324776083231,0.06381352245807648
0.006000000052154064,2.875626564025879,0.15847599506378174,0.0,0.004466951824724674,0.0
0.004999999888241291,2.8760645389556885,0.14142200350761414,0.0,0.004466951824724674,0.0
0.006000000052154064,2.8761394023895264,0.12690000236034393,0.0,0.004466951824724674,0.0
0.006000000052154064,2.8759729862213135,0.10131999850273132,0.0,0.004466951824724674,0.0
0.004999999888241291,2.875807762145996,0.09052799642086029,0.0,0.004339324776083231,0.0
0.004999999888241291,2.8756744861602783,0.06628099828958511,0.0,0.004339324776083231,0.0
0.006000000052154064,2.87571382522583,0.05095899850130081,0.0,0.004339324776083231,0.0
0.004999999888241291,2.8756396770477295,0.028975997120141983,0.0,0.004339324776083231,0.0
0.006000000052154064,2.8755156993865967,0.01565299928188324,0.0,0.004211697727441788,0.0
0.004999999888241291,2.8751792907714844,-0.022984005510807037,0.0,0.004211697727441788,0.0
0.006000000052154064,2.874830722808838,-0.03737300634384155,0.0,0.004084070213139057,-0.06381375342607498
0.004999999888241291,2.874459981918335,-0.060289010405540466,0.0,0.004084070213139057,0.0
0.006000000052154064,2.8738551139831543,-0.08520300686359406,0.0,0.004084070213139057,0.0
0.004999999888241291,2.8731064796447754,-0.11171600222587585,0.0,0.004084070213139057,0.0
0.006000000052154064,2.8723602294921875,-0.13223400712013245,0.0,0.004084070213139057,0.0
0.004999999888241291,2.8712902069091797,-0.15888001024723053,0.0,0.004084070213139057,0.0
0.006000000052154064,2.8706746101379395,-0.17766499519348145,0.0,0.004084070213139057,0.0
0.006000000052154064,2.8698554039001465,-0.1933870017528534,0.0,0.004084070213139057,0.0
0.004999999888241291,2.868701696395874,-0.2206990122795105,0.0,0.004084070213139057,0.0
0.006000000052154064,2.867222309112549,-0.23548799753189087,0.0,0.004084070213139057,0.0
0.004999999888241291,2.8655030727386475,-0.25627198815345764,0.0,0.004084070213139057,0.0
0.006000000052154064,2.8643486499786377,-0.2624000012874603,0.0,0.004084070213139057,0.0
0.004999999888241291,2.8626058101654053,-0.28278499841690063,0.0,0.004084070213139057,0.0
0.006000000052154064,2.8608925342559814,-0.29024600982666016,0.0,0.004084070213139057,0.0
0.004999999888241291,2.8590281009674072,-0.29983800649642944,0.0,0.004084070213139057,0.0
0.006000000052154064,2.857107162475586,-0.3070330023765564,0.0,0.004084070213139057,0.0
0.006000000052154064,2.8558597564697266,-0.30983099341392517,0.0,0.004084070213139057,0.0
0.004999999888241291,2.8540258407592773,-0.3119620084762573,0.0,0.004084070213139057,0.0
0.006000000052154064,2.8521244525909424,-0.32102200388908386,0.0,0.004084070213139057,0.0
0.004999999888241291,2.8502960205078125,-0.3199560046195984,0.0,0.004084070213139057,0.0
0.006000000052154064,2.848498821258545,-0.31849101185798645,0.0,0.004084070213139057,0.0
0.004999999888241291,2.847256898880005,-0.3156929910182953,0.0,0.004084070213139057,0.0
0.006000000052154064,2.8457071781158447,-0.31769099831581116,0.0,0.004084070213139057,0.0
0.004999999888241291,2.843977689743042,-0.308898001909256,0.0,0.004084070213139057,0.0
0.006000000052154064,2.842270612716675,-0.2999719977378845,0.0,0.004084070213139057,0.0
0.004999999888241291,2.8406660556793213,-0.2879810035228729,0.0,0.004084070213139057,0.0
0.006000000052154064,2.8396615982055664,-0.28278499841690063,0.0,0.004084070213139057,0.0
0.004999999888241291,2.838228225708008,-0.267863005399704,0.0,0.004084070213139057,0.0
0.006000000052154064,2.8368356227874756,-0.25520598888397217,0.0,0.004084070213139057,0.0
0.004999999888241291,2.835594415664673,-0.24001801013946533,0.0,0.004084070213139057,0.0
0.006000000052154064,2.834838390350342,-0.22522899508476257,0.0,0.004084070213139057,0.0
0.004999999888241291,2.8337464332580566,-0.20990699529647827,0.0,0.004084070213139057,0.0
0.006000000052154064,2.83270525932312,-0.19325301051139832,0.0,0.004084070213139057,0.0
0.004999999888241291,2.831894636154175,-0.1736679971218109,0.0,0.004084070213139057,0.0
0.006000000052154064,2.8312010765075684,-0.15381699800491333,0.0,0.004084070213139057,0.0
0.004999999888241291,2.830761194229126,-0.14182600378990173,0.0,0.004084070213139057,0.0
0.006000000052154064,2.8302643299102783,-0.11784499883651733,0.0,0.004084070213139057,0.0
0.004999999888241291,2.8299338817596436,-0.09386301040649414,0.0,0.004084070213139057,0.0
0.006000000052154064,2.82967472076416,-0.0720130056142807,0.0,0.004084070213139057,0.0
0.004999999888241291,2.829613447189331,-0.04776500165462494,0.0,0.004084070213139057,0.0
0.006000000052154064,2.8296642303466797,-0.03350900113582611,0.0,0.004084070213139057,0.0
0.004999999888241291,2.8297696113586426,-0.012592002749443054,0.0,0.004084070213139057,0.0
0.006000000052154064,2.8299992084503174,0.010190993547439575,0.0,0.004084070213139057,0.0
0.004999999888241291,2.8303885459899902,0.03363899514079094,0.0,0.004084070213139057,0.0
0.006000000052154064,2.830704927444458,0.04909399524331093,0.0,0.004084070213139057,0.0
0.006000000052154064,2.831244468688965,0.06867899745702744,0.0,0.004084070213139057,0.0
0.004999999888241291,2.8319239616394043,0.08679899573326111,0.0,0.004084070213139057,0.0
0.004999999888241291,2.8327646255493164,0.10731499642133713,0.0,0.004084070213139057,0.0
0.006000000052154064,2.833735704421997,0.12596799433231354,0.0,0.004084070213139057,0.0
0.004999999888241291,2.834348678588867,0.1364929974079132,0.0,0.004084070213139057,0.0
0.006000000052154064,2.8354361057281494,0.1546120047569275,0.0,0.004084070213139057,0.0
0.004999999888241291,2.836576223373413,0.1732649952173233,0.0,0.004084070213139057,0.0
0.006000000052154064,2.837808609008789,0.18419000506401062,0.0,0.004084070213139057,0.0
0.004999999888241291,2.8386735916137695,0.19697999954223633,0.0,0.004084070213139057,0.0
0.006000000052154064,2.839998960494995,0.20723900198936462,0.0,0.004084070213139057,0.0
0.004999999888241291,2.8413355350494385,0.21296799182891846,0.0,0.004084070213139057,0.0
0.006000000052154064,2.842702627182007,0.22056199610233307,0.0,0.004084070213139057,0.0
0.004999999888241291,2.844148874282837,0.22762300074100494,0.0,0.004084070213139057,0.0
0.006000000052154064,2.8448398113250732,0.22642399370670319,0.0,0.004084070213139057,0.0
0.004999999888241291,2.846245765686035,0.23335199058055878,0.0,0.004084070213139057,0.0
0.006000000052154064,2.8476994037628174,0.23881399631500244,0.0,0.004084070213139057,0.0
0.004999999888241291,2.849134683609009,0.2365489900112152,0.0,0.004084070213139057,0.0
0.006000000052154064,2.8500730991363525,0.23694899678230286,0.0,0.004084070213139057,0.0
0.006000000052154064,2.8514411449432373,0.23348499834537506,0.0,0.004084070213139057,0.0
0.004999999888241291,2.852769613265991,0.22828899323940277,0.0,0.004084070213139057,0.0
0.004999999888241291,2.8540875911712646,0.22495800256729126,0.0,0.004084070213139057,0.0
0.006000000052154064,2.85537052154541,0.2204279899597168,0.0,0.004084070213139057,0.0
0.006000000052154064,2.856167793273926,0.2109690010547638,0.0,0.004084070213139057,0.0
0.004999999888241291,2.857316493988037,0.20297500491142273,0.0,0.004084070213139057,0.0
0.006000000052154064,2.858358383178711,0.19058498740196228,0.0,0.004084070213139057,0.0
0.004999999888241291,2.8593077659606934,0.1784610003232956,0.0,0.004084070213139057,0.0
0.006000000052154064,2.860203504562378,0.16580399870872498,0.0,0.004084070213139057,0.0
0.004999999888241291,2.860741376876831,0.15474499762058258,0.0,0.004084070213139057,0.0
0.006000000052154064,2.861487627029419,0.13875800371170044,0.0,0.004084070213139057,0.0
0.004999999888241291,2.862107753753662,0.12436899542808533,0.0,0.004084070213139057,0.0
