timestamp,dt,angle,angle_dt,pwm,pos,pos_dt
1757460330.0786204,0.002,2.8337,0.0278,40.0,0.0008,0.1914
1757460330.1221504,0.002,2.851,-0.1392,40.0,0.0048,0.1914
1757460330.1691911,0.002,2.8707,-0.1489,40.0,0.0103,0.2553
1757460330.172917,0.002,2.8847,-0.2058,40.0,0.0174,0.3191
1757460330.2191532,0.002,2.8918,-0.0693,40.0,0.0253,0.3829
1757460330.2670517,0.002,2.8946,-0.0932,0.0,0.0337,0.2553
1757460330.2702246,0.002,2.8804,0.2818,0.0,0.0384,0.2553
1757460330.3162522,0.002,2.8711,0.5411,0.0,0.0424,0.1914
1757460330.319936,0.002,2.8741,0.722,0.0,0.0452,0.0638
1757460330.3656309,0.002,2.8813,0.7645,0.0,0.0467,0.1276
1757460330.3681858,0.002,2.8926,0.6893,0.0,0.0475,0.0
1757460330.4142978,0.002,2.9015,0.5867,0.0,0.0476,0.0
1757460330.4622793,0.002,2.9085,0.3907,0.0,0.0476,0.0
1757460330.464848,0.002,2.9117,0.1234,0.0,0.0476,0.0
1757460330.5116816,0.002,2.9088,-0.1388,0.0,0.0476,0.0
1757460330.5591266,0.002,2.9006,-0.3968,0.0,0.0476,0.0
1757460330.5624535,0.002,2.8899,-0.58,0.0,0.0476,0.0
1757460330.609939,0.002,2.8744,-0.7129,0.0,0.0476,0.0
1757460330.6581373,0.002,2.8589,-0.7813,0.0,0.0476,0.0
1757460330.6617193,0.002,2.8407,-0.8028,0.0,0.0476,0.0
1757460330.7068002,0.001,2.8261,-0.7695,0.0,0.0476,0.0
1757460330.7541058,0.002,2.8112,-0.6799,0.0,0.0476,0.0
1757460330.7587287,0.002,2.8003,-0.5592,0.0,0.0476,0.0
1757460330.8042138,0.003,2.7923,-0.388,0.0,0.0476,0.0
1757460330.8522055,0.002,2.7887,-0.1711,0.0,0.0476,0.0
1757460330.854347,0.003,2.7897,0.0432,0.0,0.0476,0.0
1757460330.9013977,0.002,2.7945,0.2258,0.0,0.0476,0.0
1757460330.9047818,0.002,2.8023,0.3806,0.0,0.0476,0.0
1757460330.9504087,0.002,2.8135,0.5154,0.0,0.0476,0.0
1757460330.9538376,0.002,2.8263,0.5923,0.0,0.0476,0.0
1757460330.9992282,0.001,2.838,0.6203,0.0,0.0476,0.0
1757460331.0469232,0.002,2.8511,0.6,0.0,0.0476,0.0
1757460331.049921,0.002,2.8618,0.5402,0.0,0.0476,0.0
1757460331.0967073,0.002,2.8711,0.4223,0.0,0.0476,0.0
1757460331.1001027,0.002,2.8769,0.2645,0.0,0.0476,0.0
1757460331.1460078,0.002,2.8787,0.0847,0.0,0.0476,0.0
1757460331.193997,0.002,2.8769,-0.0823,0.0,0.0476,0.0
1757460331.1976817,0.002,2.8717,-0.2264,0.0,0.0476,0.0
1757460331.2439816,0.002,2.8654,-0.321,0.0,0.0476,0.0
