timestamp,dt,angle,angle_dt,pwm,pos,pos_dt
1757460045.074074,0.002,2.8225,-0.0007,15.0,0.0,0.0
1757460045.1196723,0.002,2.8242,0.05,15.0,0.0018,0.0638
1757460045.1673615,0.002,2.837,-0.0081,15.0,0.0033,0.1276
1757460045.170287,0.002,2.8423,0.118,15.0,0.0054,0.1276
1757460045.217366,0.002,2.8508,0.2673,15.0,0.0079,0.1276
1757460045.2213588,0.002,2.8603,0.539,0.0,0.0102,0.1276
1757460045.265756,0.002,2.8716,0.9365,0.0,0.0112,0.0638
1757460045.3137553,0.002,2.8907,1.1621,0.0,0.0119,0.0
1757460045.3161788,0.002,2.9103,1.1256,0.0,0.0123,0.0
1757460045.3630908,0.001,2.9271,0.8404,0.0,0.0123,0.0
1757460045.3669386,0.002,2.9368,0.481,0.0,0.0121,0.0
1757460045.4125178,0.002,2.9388,0.1196,0.0,0.0121,0.0
1757460045.4605644,0.002,2.933,-0.2732,0.0,0.0121,0.0
1757460045.4645634,0.002,2.921,-0.5993,0.0,0.0121,0.0
1757460045.5103986,0.002,2.9033,-0.8276,0.0,0.0121,0.0
1757460045.558173,0.002,2.8844,-0.9142,0.0,0.0121,0.0
1757460045.562484,0.002,2.8631,-0.9452,0.0,0.0121,0.0
1757460045.6084943,0.002,2.8437,-0.9296,0.0,0.012,0.0
1757460045.6555808,0.002,2.8275,-0.8325,0.0,0.0119,0.0
1757460045.6594052,0.002,2.8149,-0.598,0.0,0.0119,0.0
1757460045.705481,0.002,2.8089,-0.3394,0.0,0.0117,0.0
1757460045.7531817,0.002,2.8087,-0.0546,0.0,0.0116,0.0
1757460045.7558944,0.002,2.813,0.143,0.0,0.0115,0.0
1757460045.8017745,0.002,2.8199,0.3069,0.0,0.0115,0.0
1757460045.8060853,0.002,2.8266,0.3635,0.0,0.0115,0.0
1757460045.8506973,0.002,2.8338,0.3306,0.0,0.0115,0.0
1757460045.8988545,0.002,2.8395,0.2652,0.0,0.0115,0.0
1757460045.9113746,0.002,2.8432,0.1954,0.0,0.0115,0.0
1757460045.9476948,0.002,2.8457,0.1157,0.0,0.0115,0.0
1757460045.9513135,0.002,2.8466,0.0395,0.0,0.0115,0.0
1757460045.997472,0.002,2.8459,-0.0331,0.0,0.0115,0.0
1757460046.0458164,0.002,2.844,-0.0857,0.0,0.0115,0.0
1757460046.0498772,0.002,2.8417,-0.1081,0.0,0.0115,0.0
1757460046.0954063,0.002,2.84,-0.0932,0.0,0.0115,0.0
1757460046.1433399,0.002,2.8391,-0.0474,0.0,0.0115,0.0
1757460046.1454139,0.002,2.8392,0.0021,0.0,0.0115,0.0
1757460046.1913877,0.002,2.8401,0.0455,0.0,0.0115,0.0
1757460046.194915,0.002,2.8417,0.0649,0.0,0.0115,0.0
1757460046.2412047,0.002,2.843,0.0603,0.0,0.0115,0.0
1757460046.2887328,0.002,2.8436,0.0292,0.0,0.0115,0.0
1757460046.2921717,0.002,2.8433,-0.0081,0.0,0.0115,0.0
1757460046.3391693,0.002,2.8425,-0.0388,0.0,0.0115,0.0
1757460046.3866582,0.002,2.8414,-0.048,0.0,0.0115,0.0
1757460046.389892,0.002,2.8406,-0.0403,0.0,0.0115,0.0
1757460046.4366608,0.002,2.8403,-0.0173,0.0,0.0115,0.0
1757460046.483749,0.002,2.8406,0.0119,0.0,0.0115,0.0
1757460046.4871845,0.002,2.8412,0.0315,0.0,0.0115,0.0
1757460046.5332322,0.002,2.842,0.0352,0.0,0.0115,0.0
1757460046.5370276,0.002,2.8424,0.0211,0.0,0.0115,0.0
1757460046.5829058,0.002,2.8424,-0.0013,0.0,0.0115,0.0
1757460046.630491,0.002,2.8421,-0.0167,0.0,0.0115,0.0
1757460046.6340733,0.002,2.8415,-0.0315,0.0,0.0115,0.0
1757460046.6804335,0.002,2.841,-0.0242,0.0,0.0115,0.0
1757460046.7281175,0.002,2.8407,-0.0113,0.0,0.0115,0.0
1757460046.7312884,0.002,2.841,0.0045,0.0,0.0115,0.0
1757460046.776563,0.002,2.8414,0.0151,0.0,0.0115,0.0
1757460046.7799866,0.002,2.8418,0.0166,0.0,0.0115,0.0
1757460046.8256702,0.002,2.842,0.0137,0.0,0.0115,0.0
1757460046.8736753,0.002,2.8421,-0.0013,0.0,0.0115,0.0
1757460046.8774056,0.002,2.8417,-0.0129,0.0,0.0115,0.0
1757460046.923703,0.002,2.8414,-0.0186,0.0,0.0115,0.0
1757460046.9711819,0.002,2.8411,-0.0122,0.0,0.0115,0.0
1757460046.9744768,0.002,2.8411,-0.0038,0.0,0.0115,0.0
1757460047.0207648,0.002,2.8412,0.0051,0.0,0.0115,0.0
1757460047.1177933,0.002,2.8415,0.0135,0.0,0.0115,0.0
1757460047.1213562,0.002,2.8417,0.0091,0.0,0.0115,0.0
1757460047.166818,0.002,2.8419,0.0061,0.0,0.0115,0.0
1757460047.2149124,0.002,2.8416,-0.0093,0.0,0.0115,0.0
1757460047.2181334,0.002,2.8414,-0.0095,0.0,0.0115,0.0
1757460047.264756,0.002,2.8412,-0.0074,0.0,0.0115,0.0
1757460047.312343,0.002,2.8412,-0.0006,0.0,0.0115,0.0
1757460047.3155878,0.002,2.8415,0.0085,0.0,0.0115,0.0
1757460047.3618417,0.002,2.8416,-0.0029,0.0,0.0115,0.0
1757460047.3647053,0.002,2.8415,-0.0071,0.0,0.0115,0.0
1757460047.411676,0.002,2.8414,-0.0067,0.0,0.0115,0.0
1757460047.4588192,0.002,2.8413,0.0017,0.0,0.0115,0.0
1757460047.4625995,0.002,2.8414,0.0054,0.0,0.0115,0.0
1757460047.5082378,0.001,2.8416,0.0029,0.0,0.0115,0.0
1757460047.511737,0.002,2.8416,0.0007,0.0,0.0115,0.0
1757460047.6062582,0.002,2.8415,-0.0047,0.0,0.0115,0.0
1757460047.6541376,0.002,2.8413,-0.0061,0.0,0.0115,0.0
1757460047.6578226,0.002,2.8414,-0.0026,0.0,0.0115,0.0
1757460047.704288,0.002,2.8415,-0.0018,0.0,0.0115,0.0
1757460047.752058,0.002,2.8416,-0.0009,0.0,0.0115,0.0
1757460047.7557278,0.002,2.8416,0.0009,0.0,0.0115,0.0
1757460047.8016872,0.002,2.8415,-0.003,0.0,0.0115,0.0
1757460047.8485155,0.002,2.8413,-0.0011,0.0,0.0115,0.0
1757460047.851949,0.002,2.8414,0.0006,0.0,0.0115,0.0
1757460047.8971586,0.002,2.8415,0.0005,0.0,0.0115,0.0
1757460047.9008083,0.002,2.8414,-0.0037,0.0,0.0115,0.0
1757460047.9476514,0.002,2.8414,-0.0055,0.0,0.0115,0.0
1757460047.9947274,0.002,2.8414,0.0005,0.0,0.0115,0.0
1757460047.9980135,0.002,2.8414,0.0001,0.0,0.0115,0.0
1757460048.0935516,0.002,2.8415,-0.0019,0.0,0.0115,0.0
1757460048.1412406,0.002,2.8414,-0.0015,0.0,0.0115,0.0
1757460048.1439462,0.002,2.8414,-0.0063,0.0,0.0115,0.0
1757460048.1910002,0.002,2.8415,-0.0021,0.0,0.0115,0.0
1757460048.2386,0.002,2.8415,-0.0021,0.0,0.0115,0.0
1757460048.2420266,0.002,2.8415,-0.0006,0.0,0.0115,0.0
1757460048.290933,0.002,2.8415,-0.001,0.0,0.0115,0.0
1757460048.2933555,0.002,2.8415,0.0011,0.0,0.0115,0.0
1757460048.3379786,0.002,2.8415,-0.0033,0.0,0.0115,0.0
1757460048.3861063,0.002,2.8415,-0.0055,0.0,0.0115,0.0
1757460048.3887756,0.002,2.8417,0.001,0.0,0.0115,0.0
1757460048.4348547,0.002,2.8416,-0.0031,0.0,0.0115,0.0
1757460048.4821973,0.002,2.8417,-0.0009,0.0,0.0115,0.0
1757460048.4863243,0.002,2.8416,-0.0015,0.0,0.0115,0.0
1757460048.5319004,0.002,2.8417,0.0007,0.0,0.0115,0.0
1757460048.5798204,0.002,2.8417,-0.0007,0.0,0.0115,0.0
1757460048.5836957,0.002,2.8417,-0.0019,0.0,0.0115,0.0
1757460048.630031,0.002,2.8417,-0.0033,0.0,0.0115,0.0
1757460048.6769023,0.002,2.8417,-0.0013,0.0,0.0115,0.0
1757460048.6801016,0.002,2.8417,-0.0001,0.0,0.0115,0.0
1757460048.7268765,0.002,2.8418,-0.0006,0.0,0.0115,0.0
1757460048.7747471,0.002,2.8418,-0.0007,0.0,0.0115,0.0
1757460048.778301,0.002,2.8419,-0.0015,0.0,0.0115,0.0
1757460048.824371,0.002,2.842,0.0007,0.0,0.0115,0.0
1757460048.8724258,0.002,2.8419,-0.0007,0.0,0.0115,0.0
1757460048.8752725,0.002,2.8419,0.0003,0.0,0.0115,0.0
1757460048.9217026,0.002,2.8418,0.0013,0.0,0.0115,0.0
1757460048.9276905,0.002,2.8418,-0.0026,0.0,0.0115,0.0
1757460048.9711242,0.002,2.8418,0.0005,0.0,0.0115,0.0
1757460049.0191724,0.002,2.8419,0.0002,0.0,0.0115,0.0
1757460049.021697,0.002,2.8419,0.0015,0.0,0.0115,0.0
1757460049.068091,0.002,2.8419,-0.0001,0.0,0.0115,0.0
1757460049.1155784,0.002,2.8419,-0.0025,0.0,0.0115,0.0
1757460049.1194396,0.002,2.8419,-0.0042,0.0,0.0115,0.0
1757460049.165631,0.002,2.8419,-0.0023,0.0,0.0115,0.0
1757460049.1692224,0.002,2.8419,0.0002,0.0,0.0115,0.0
1757460049.215021,0.002,2.8419,-0.0014,0.0,0.0115,0.0
1757460049.262546,0.002,2.8419,-0.0015,0.0,0.0115,0.0
1757460049.265631,0.002,2.8419,-0.0027,0.0,0.0115,0.0
1757460049.312916,0.002,2.8418,-0.0017,0.0,0.0115,0.0
1757460049.3599653,0.002,2.8418,0.0011,0.0,0.0115,0.0
1757460049.3635707,0.002,2.8418,-0.0021,0.0,0.0115,0.0
1757460049.41038,0.002,2.8418,-0.0001,0.0,0.0115,0.0
1757460049.4578588,0.002,2.8418,-0.0011,0.0,0.0115,0.0
1757460049.461378,0.002,2.8418,-0.0022,0.0,0.0115,0.0
1757460049.507833,0.002,2.8418,-0.0031,0.0,0.0115,0.0
1757460049.5555801,0.002,2.8419,-0.0023,0.0,0.0115,0.0
1757460049.5590649,0.002,2.8419,0.0001,0.0,0.0115,0.0
1757460049.6049812,0.002,2.842,-0.0035,0.0,0.0115,0.0
1757460049.6524117,0.002,2.842,-0.0031,0.0,0.0115,0.0
1757460049.6558526,0.002,2.842,-0.0003,0.0,0.0115,0.0
1757460049.7017317,0.002,2.842,-0.0039,0.0,0.0115,0.0
1757460049.7492862,0.002,2.8419,-0.0023,0.0,0.0115,0.0
1757460049.7524238,0.002,2.8418,0.0011,0.0,0.0115,0.0
1757460049.798782,0.002,2.8419,-0.0033,0.0,0.0115,0.0
1757460049.802756,0.002,2.8419,-0.0015,0.0,0.0115,0.0
1757460049.8488047,0.002,2.8418,-0.0011,0.0,0.0115,0.0
1757460049.8968146,0.002,2.8418,-0.0023,0.0,0.0115,0.0
1757460049.9000788,0.002,2.8419,-0.0023,0.0,0.0115,0.0
1757460049.947531,0.002,2.8418,-0.0031,0.0,0.0115,0.0
1757460049.9937372,0.002,2.8418,-0.0005,0.0,0.0115,0.0
1757460049.9975293,0.002,2.8417,-0.0025,0.0,0.0115,0.0
1757460050.043725,0.002,2.8418,-0.003,0.0,0.0115,0.0
1757460050.0917363,0.002,2.8418,-0.0014,0.0,0.0115,0.0
1757460050.0954862,0.001,2.8417,-0.0003,0.0,0.0115,0.0
1757460050.141661,0.002,2.8416,-0.0031,0.0,0.0115,0.0
1757460050.1892638,0.002,2.8417,-0.0029,0.0,0.0115,0.0
1757460050.1933017,0.002,2.8417,-0.0011,0.0,0.0115,0.0
1757460050.2391324,0.002,2.8418,-0.0027,0.0,0.0115,0.0
1757460050.2862382,0.002,2.8418,0.0013,0.0,0.0115,0.0
1757460050.2899961,0.002,2.8418,-0.0023,0.0,0.0115,0.0
1757460050.3363385,0.002,2.8418,-0.0005,0.0,0.0115,0.0
1757460050.383676,0.002,2.8418,-0.0047,0.0,0.0115,0.0
1757460050.3873127,0.002,2.8419,-0.0003,0.0,0.0115,0.0
1757460050.4336395,0.002,2.8419,0.0009,0.0,0.0115,0.0
1757460050.481716,0.002,2.8419,-0.0018,0.0,0.0115,0.0
1757460050.4857318,0.002,2.842,-0.0003,0.0,0.0115,0.0
1757460050.5307546,0.002,2.842,0.0005,0.0,0.0115,0.0
1757460050.5783374,0.002,2.842,0.0006,0.0,0.0115,0.0
1757460050.5817378,0.002,2.842,-0.0025,0.0,0.0115,0.0
1757460050.62917,0.002,2.842,-0.0009,0.0,0.0115,0.0
1757460050.6766613,0.002,2.842,-0.0011,0.0,0.0115,0.0
1757460050.6800554,0.002,2.842,-0.0013,0.0,0.0115,0.0
1757460050.726675,0.002,2.842,-0.0009,0.0,0.0115,0.0
1757460050.7742927,0.002,2.8421,-0.0003,0.0,0.0115,0.0
1757460050.7780418,0.002,2.8421,-0.0025,0.0,0.0115,0.0
1757460050.8242676,0.002,2.8421,-0.0005,0.0,0.0115,0.0
1757460050.8718066,0.002,2.8421,-0.0009,0.0,0.0115,0.0
1757460050.8750465,0.002,2.8421,-0.0025,0.0,0.0115,0.0
1757460050.9216778,0.002,2.8421,-0.0003,0.0,0.0115,0.0
1757460050.9692686,0.002,2.8421,-0.0013,0.0,0.0115,0.0
1757460050.9722853,0.002,2.8422,-0.0037,0.0,0.0115,0.0
1757460051.0187368,0.002,2.8422,-0.0023,0.0,0.0115,0.0
1757460051.0662987,0.002,2.8422,-0.0013,0.0,0.0115,0.0
1757460051.0702808,0.002,2.8422,0.0018,0.0,0.0115,0.0
1757460051.1161861,0.002,2.8422,-0.0006,0.0,0.0115,0.0
1757460051.1202705,0.002,2.8422,0.0001,0.0,0.0115,0.0
1757460051.1649587,0.002,2.8421,0.0001,0.0,0.0115,0.0
1757460051.2130182,0.002,2.8421,-0.0017,0.0,0.0115,0.0
1757460051.216703,0.002,2.8422,-0.0015,0.0,0.0115,0.0
1757460051.2629335,0.002,2.8423,-0.0015,0.0,0.0115,0.0
1757460051.3099792,0.002,2.8423,0.0006,0.0,0.0115,0.0
1757460051.3141093,0.002,2.8423,-0.0022,0.0,0.0115,0.0
1757460051.360825,0.002,2.8421,-0.0001,0.0,0.0115,0.0
1757460051.4076722,0.002,2.8421,0.0011,0.0,0.0115,0.0
1757460051.4119806,0.002,2.8421,-0.0015,0.0,0.0115,0.0
1757460051.4574206,0.002,2.8422,-0.0009,0.0,0.0115,0.0
1757460051.5052803,0.002,2.8422,-0.0014,0.0,0.0115,0.0
1757460051.5081553,0.002,2.8421,0.0003,0.0,0.0115,0.0
1757460051.5548112,0.002,2.8421,-0.0005,0.0,0.0115,0.0
1757460051.5589702,0.002,2.8421,0.0009,0.0,0.0115,0.0
1757460051.6036556,0.002,2.8421,0.0007,0.0,0.0115,0.0
1757460051.6512604,0.002,2.842,0.0003,0.0,0.0115,0.0
1757460051.6550748,0.002,2.842,-0.0013,0.0,0.0115,0.0
1757460051.7012024,0.002,2.842,0.0002,0.0,0.0115,0.0
1757460051.7492218,0.002,2.842,-0.0003,0.0,0.0115,0.0
1757460051.752632,0.002,2.842,-0.001,0.0,0.0115,0.0
1757460051.7991378,0.002,2.842,-0.0046,0.0,0.0115,0.0
1757460051.846672,0.002,2.8421,-0.0015,0.0,0.0115,0.0
1757460051.8503258,0.002,2.8421,-0.0011,0.0,0.0115,0.0
1757460051.89667,0.002,2.8422,-0.0023,0.0,0.0115,0.0
1757460051.9518845,0.002,2.8422,-0.0014,0.0,0.0115,0.0
1757460051.954807,0.002,2.8422,-0.0001,0.0,0.0115,0.0
